generation=30, rounds=50	ratio=70;30
strategy1=11 strategy2=16, 30	1.00	0.00, smallcompany1=0.9975,smallcompany2=0.0025, bigcompany1=0.9973,bigcompany2=0.0027
strategy1=11 strategy2=17, 30	0.98	0.02, smallcompany1=0.9771,smallcompany2=0.0229, bigcompany1=0.9766,bigcompany2=0.0234
strategy1=12 strategy2=0, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=12 strategy2=1, 30	0.69	0.31, smallcompany1=0.6903,smallcompany2=0.3097, bigcompany1=0.6955,bigcompany2=0.3045
strategy1=12 strategy2=2, 30	0.70	0.30, smallcompany1=0.6982,smallcompany2=0.3018, bigcompany1=0.6955,bigcompany2=0.3045
strategy1=12 strategy2=3, 30	0.70	0.30, smallcompany1=0.7040,smallcompany2=0.2960, bigcompany1=0.7050,bigcompany2=0.2950
strategy1=12 strategy2=4, 30	0.70	0.30, smallcompany1=0.7014,smallcompany2=0.2986, bigcompany1=0.6951,bigcompany2=0.3049
strategy1=12 strategy2=5, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=12 strategy2=6, 30	0.71	0.29, smallcompany1=0.7067,smallcompany2=0.2933, bigcompany1=0.7131,bigcompany2=0.2869
strategy1=12 strategy2=7, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=12 strategy2=8, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=12 strategy2=9, 30	0.71	0.29, smallcompany1=0.7082,smallcompany2=0.2918, bigcompany1=0.7096,bigcompany2=0.2904
strategy1=12 strategy2=10, 30	0.70	0.30, smallcompany1=0.6980,smallcompany2=0.3020, bigcompany1=0.7003,bigcompany2=0.2997
strategy1=12 strategy2=11, 30	0.70	0.30, smallcompany1=0.6951,smallcompany2=0.3049, bigcompany1=0.6959,bigcompany2=0.3041
strategy1=12 strategy2=13, 30	0.71	0.29, smallcompany1=0.7054,smallcompany2=0.2946, bigcompany1=0.7070,bigcompany2=0.2930
strategy1=12 strategy2=14, 30	0.70	0.30, smallcompany1=0.7011,smallcompany2=0.2989, bigcompany1=0.6899,bigcompany2=0.3101
strategy1=12 strategy2=15, 30	0.97	0.03, smallcompany1=0.9689,smallcompany2=0.0311, bigcompany1=0.9707,bigcompany2=0.0293
strategy1=12 strategy2=16, 30	1.00	0.00, smallcompany1=0.9997,smallcompany2=0.0003, bigcompany1=0.9996,bigcompany2=0.0004
strategy1=12 strategy2=17, 30	0.99	0.01, smallcompany1=0.9902,smallcompany2=0.0098, bigcompany1=0.9890,bigcompany2=0.0110
strategy1=13 strategy2=0, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=13 strategy2=1, 30	0.70	0.30, smallcompany1=0.6944,smallcompany2=0.3056, bigcompany1=0.7022,bigcompany2=0.2978
strategy1=13 strategy2=2, 30	0.70	0.30, smallcompany1=0.7012,smallcompany2=0.2988, bigcompany1=0.7046,bigcompany2=0.2954
strategy1=13 strategy2=3, 30	0.69	0.31, smallcompany1=0.6921,smallcompany2=0.3079, bigcompany1=0.6941,bigcompany2=0.3059
strategy1=13 strategy2=4, 30	0.70	0.30, smallcompany1=0.6973,smallcompany2=0.3027, bigcompany1=0.6937,bigcompany2=0.3063
strategy1=13 strategy2=5, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=0.9999,bigcompany2=0.0001
strategy1=13 strategy2=6, 30	0.69	0.31, smallcompany1=0.6923,smallcompany2=0.3077, bigcompany1=0.7005,bigcompany2=0.2995
strategy1=13 strategy2=7, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=0.9998,bigcompany2=0.0002
strategy1=13 strategy2=8, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=13 strategy2=9, 30	0.71	0.29, smallcompany1=0.7132,smallcompany2=0.2868, bigcompany1=0.7053,bigcompany2=0.2947
strategy1=13 strategy2=10, 30	0.72	0.28, smallcompany1=0.7177,smallcompany2=0.2823, bigcompany1=0.7099,bigcompany2=0.2901
strategy1=13 strategy2=11, 30	0.70	0.30, smallcompany1=0.7043,smallcompany2=0.2957, bigcompany1=0.7064,bigcompany2=0.2936
strategy1=13 strategy2=12, 30	0.70	0.30, smallcompany1=0.6996,smallcompany2=0.3004, bigcompany1=0.6930,bigcompany2=0.3070
strategy1=13 strategy2=14, 30	0.69	0.31, smallcompany1=0.6929,smallcompany2=0.3071, bigcompany1=0.6939,bigcompany2=0.3061
strategy1=13 strategy2=15, 30	0.86	0.14, smallcompany1=0.8707,smallcompany2=0.1293, bigcompany1=0.8518,bigcompany2=0.1482
strategy1=13 strategy2=16, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=13 strategy2=17, 30	0.99	0.01, smallcompany1=0.9888,smallcompany2=0.0112, bigcompany1=0.9891,bigcompany2=0.0109
strategy1=14 strategy2=0, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=14 strategy2=1, 30	0.70	0.30, smallcompany1=0.7017,smallcompany2=0.2983, bigcompany1=0.7057,bigcompany2=0.2943
strategy1=14 strategy2=2, 30	0.70	0.30, smallcompany1=0.7007,smallcompany2=0.2993, bigcompany1=0.7036,bigcompany2=0.2964
strategy1=14 strategy2=3, 30	0.69	0.31, smallcompany1=0.6907,smallcompany2=0.3093, bigcompany1=0.6931,bigcompany2=0.3069
strategy1=14 strategy2=4, 30	0.70	0.30, smallcompany1=0.6968,smallcompany2=0.3032, bigcompany1=0.6935,bigcompany2=0.3065
strategy1=14 strategy2=5, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=0.9998,bigcompany2=0.0002
strategy1=14 strategy2=6, 30	0.70	0.30, smallcompany1=0.7000,smallcompany2=0.3000, bigcompany1=0.7020,bigcompany2=0.2980
strategy1=14 strategy2=7, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=0.9993,bigcompany2=0.0007
strategy1=14 strategy2=8, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=14 strategy2=9, 30	0.69	0.31, smallcompany1=0.6939,smallcompany2=0.3061, bigcompany1=0.6916,bigcompany2=0.3084
strategy1=14 strategy2=10, 30	0.70	0.30, smallcompany1=0.7035,smallcompany2=0.2965, bigcompany1=0.7030,bigcompany2=0.2970
strategy1=14 strategy2=11, 30	0.70	0.30, smallcompany1=0.7000,smallcompany2=0.3000, bigcompany1=0.7040,bigcompany2=0.2960
strategy1=14 strategy2=12, 30	0.70	0.30, smallcompany1=0.7021,smallcompany2=0.2979, bigcompany1=0.7023,bigcompany2=0.2977
strategy1=14 strategy2=13, 30	0.70	0.30, smallcompany1=0.6987,smallcompany2=0.3013, bigcompany1=0.6962,bigcompany2=0.3038
strategy1=14 strategy2=15, 30	0.96	0.04, smallcompany1=0.9621,smallcompany2=0.0379, bigcompany1=0.9636,bigcompany2=0.0364
strategy1=14 strategy2=16, 30	0.84	0.16, smallcompany1=0.8352,smallcompany2=0.1648, bigcompany1=0.8417,bigcompany2=0.1583
strategy1=14 strategy2=17, 30	0.91	0.09, smallcompany1=0.9154,smallcompany2=0.0846, bigcompany1=0.9107,bigcompany2=0.0893
strategy1=15 strategy2=0, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=15 strategy2=1, 30	0.77	0.23, smallcompany1=0.7581,smallcompany2=0.2419, bigcompany1=0.7925,bigcompany2=0.2075
strategy1=15 strategy2=2, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=15 strategy2=3, 30	0.97	0.03, smallcompany1=0.9736,smallcompany2=0.0264, bigcompany1=0.9734,bigcompany2=0.0266
strategy1=15 strategy2=4, 30	0.98	0.02, smallcompany1=0.9814,smallcompany2=0.0186, bigcompany1=0.9783,bigcompany2=0.0217
strategy1=15 strategy2=5, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=15 strategy2=6, 30	0.45	0.55, smallcompany1=0.4435,smallcompany2=0.5565, bigcompany1=0.4784,bigcompany2=0.5216
strategy1=15 strategy2=7, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=15 strategy2=8, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=15 strategy2=9, 30	0.97	0.03, smallcompany1=0.9732,smallcompany2=0.0268, bigcompany1=0.9683,bigcompany2=0.0317
strategy1=15 strategy2=10, 30	0.50	0.50, smallcompany1=0.4978,smallcompany2=0.5022, bigcompany1=0.5191,bigcompany2=0.4809
strategy1=15 strategy2=11, 30	0.97	0.03, smallcompany1=0.9687,smallcompany2=0.0313, bigcompany1=0.9664,bigcompany2=0.0336
strategy1=15 strategy2=12, 30	0.75	0.25, smallcompany1=0.7422,smallcompany2=0.2578, bigcompany1=0.7739,bigcompany2=0.2261
strategy1=15 strategy2=13, 30	0.47	0.53, smallcompany1=0.4592,smallcompany2=0.5408, bigcompany1=0.4828,bigcompany2=0.5172
strategy1=15 strategy2=14, 30	0.79	0.21, smallcompany1=0.7864,smallcompany2=0.2136, bigcompany1=0.7968,bigcompany2=0.2032
strategy1=15 strategy2=16, 30	1.00	0.00, smallcompany1=0.9998,smallcompany2=0.0002, bigcompany1=0.9997,bigcompany2=0.0003
strategy1=15 strategy2=17, 30	0.98	0.02, smallcompany1=0.9832,smallcompany2=0.0168, bigcompany1=0.9802,bigcompany2=0.0198
strategy1=16 strategy2=0, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=16 strategy2=1, 30	1.00	0.00, smallcompany1=0.9971,smallcompany2=0.0029, bigcompany1=0.9975,bigcompany2=0.0025
strategy1=16 strategy2=2, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=16 strategy2=3, 30	1.00	0.00, smallcompany1=0.9963,smallcompany2=0.0037, bigcompany1=0.9973,bigcompany2=0.0027
strategy1=16 strategy2=4, 30	1.00	0.00, smallcompany1=0.9954,smallcompany2=0.0046, bigcompany1=0.9954,bigcompany2=0.0046
strategy1=16 strategy2=5, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=16 strategy2=6, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=16 strategy2=7, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=16 strategy2=8, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=16 strategy2=9, 30	1.00	0.00, smallcompany1=0.9977,smallcompany2=0.0023, bigcompany1=0.9988,bigcompany2=0.0012
strategy1=16 strategy2=10, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=16 strategy2=11, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=16 strategy2=12, 30	1.00	0.00, smallcompany1=0.9960,smallcompany2=0.0040, bigcompany1=0.9975,bigcompany2=0.0025
strategy1=16 strategy2=13, 30	1.00	0.00, smallcompany1=0.9982,smallcompany2=0.0018, bigcompany1=0.9982,bigcompany2=0.0018
strategy1=16 strategy2=14, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=16 strategy2=15, 30	1.00	0.00, smallcompany1=0.9997,smallcompany2=0.0003, bigcompany1=0.9998,bigcompany2=0.0002
strategy1=16 strategy2=17, 30	0.10	0.90, smallcompany1=0.1051,smallcompany2=0.8949, bigcompany1=0.1037,bigcompany2=0.8963
strategy1=17 strategy2=0, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=17 strategy2=1, 30	0.98	0.02, smallcompany1=0.9766,smallcompany2=0.0234, bigcompany1=0.9747,bigcompany2=0.0253
strategy1=17 strategy2=2, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=17 strategy2=3, 30	0.97	0.03, smallcompany1=0.9731,smallcompany2=0.0269, bigcompany1=0.9737,bigcompany2=0.0263
strategy1=17 strategy2=4, 30	0.98	0.02, smallcompany1=0.9799,smallcompany2=0.0201, bigcompany1=0.9802,bigcompany2=0.0198
strategy1=17 strategy2=5, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=17 strategy2=6, 30	1.00	0.00, smallcompany1=0.9969,smallcompany2=0.0031, bigcompany1=0.9971,bigcompany2=0.0029
strategy1=17 strategy2=7, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=17 strategy2=8, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=17 strategy2=9, 30	0.97	0.03, smallcompany1=0.9682,smallcompany2=0.0318, bigcompany1=0.9669,bigcompany2=0.0331
strategy1=17 strategy2=10, 30	0.99	0.01, smallcompany1=0.9915,smallcompany2=0.0085, bigcompany1=0.9908,bigcompany2=0.0092
strategy1=17 strategy2=11, 30	0.99	0.01, smallcompany1=0.9853,smallcompany2=0.0147, bigcompany1=0.9847,bigcompany2=0.0153
strategy1=17 strategy2=12, 30	0.97	0.03, smallcompany1=0.9731,smallcompany2=0.0269, bigcompany1=0.9698,bigcompany2=0.0302
strategy1=17 strategy2=13, 30	0.98	0.02, smallcompany1=0.9784,smallcompany2=0.0216, bigcompany1=0.9782,bigcompany2=0.0218
strategy1=17 strategy2=14, 30	0.99	0.01, smallcompany1=0.9947,smallcompany2=0.0053, bigcompany1=0.9947,bigcompany2=0.0053
strategy1=17 strategy2=15, 30	0.98	0.02, smallcompany1=0.9811,smallcompany2=0.0189, bigcompany1=0.9832,bigcompany2=0.0168
strategy1=17 strategy2=16, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
generation=30, rounds=50	ratio=70;30
strategy1=0 strategy2=1, 30	0.00	1.00, smallcompany1=0.0000,smallcompany2=1.0000, bigcompany1=0.0000,bigcompany2=1.0000
strategy1=0 strategy2=2, 30	0.18	0.82, smallcompany1=0.1848,smallcompany2=0.8152, bigcompany1=0.1676,bigcompany2=0.8324
strategy1=0 strategy2=3, 30	0.00	1.00, smallcompany1=0.0000,smallcompany2=1.0000, bigcompany1=0.0000,bigcompany2=1.0000
strategy1=0 strategy2=4, 30	0.00	1.00, smallcompany1=0.0000,smallcompany2=1.0000, bigcompany1=0.0000,bigcompany2=1.0000
strategy1=0 strategy2=5, 30	0.69	0.31, smallcompany1=0.6936,smallcompany2=0.3064, bigcompany1=0.6946,bigcompany2=0.3054
strategy1=0 strategy2=6, 30	0.00	1.00, smallcompany1=0.0000,smallcompany2=1.0000, bigcompany1=0.0000,bigcompany2=1.0000
strategy1=0 strategy2=7, 30	0.00	1.00, smallcompany1=0.0000,smallcompany2=1.0000, bigcompany1=0.0000,bigcompany2=1.0000
strategy1=0 strategy2=8, 30	0.73	0.27, smallcompany1=0.7170,smallcompany2=0.2830, bigcompany1=0.7705,bigcompany2=0.2295
strategy1=0 strategy2=9, 30	0.00	1.00, smallcompany1=0.0000,smallcompany2=1.0000, bigcompany1=0.0000,bigcompany2=1.0000
strategy1=0 strategy2=10, 30	0.00	1.00, smallcompany1=0.0000,smallcompany2=1.0000, bigcompany1=0.0000,bigcompany2=1.0000
strategy1=0 strategy2=11, 30	0.00	1.00, smallcompany1=0.0000,smallcompany2=1.0000, bigcompany1=0.0000,bigcompany2=1.0000
strategy1=0 strategy2=12, 30	0.00	1.00, smallcompany1=0.0000,smallcompany2=1.0000, bigcompany1=0.0000,bigcompany2=1.0000
strategy1=0 strategy2=13, 30	0.00	1.00, smallcompany1=0.0000,smallcompany2=1.0000, bigcompany1=0.0000,bigcompany2=1.0000
strategy1=0 strategy2=14, 30	0.00	1.00, smallcompany1=0.0000,smallcompany2=1.0000, bigcompany1=0.0000,bigcompany2=1.0000
strategy1=0 strategy2=15, 30	0.00	1.00, smallcompany1=0.0000,smallcompany2=1.0000, bigcompany1=0.0000,bigcompany2=1.0000
strategy1=0 strategy2=16, 30	0.00	1.00, smallcompany1=0.0000,smallcompany2=1.0000, bigcompany1=0.0000,bigcompany2=1.0000
strategy1=0 strategy2=17, 30	0.00	1.00, smallcompany1=0.0000,smallcompany2=1.0000, bigcompany1=0.0000,bigcompany2=1.0000
strategy1=1 strategy2=0, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=1 strategy2=2, 30	0.70	0.30, smallcompany1=0.7017,smallcompany2=0.2983, bigcompany1=0.7018,bigcompany2=0.2982
strategy1=1 strategy2=3, 30	0.70	0.30, smallcompany1=0.7023,smallcompany2=0.2977, bigcompany1=0.7000,bigcompany2=0.3000
strategy1=1 strategy2=4, 30	0.69	0.31, smallcompany1=0.6935,smallcompany2=0.3065, bigcompany1=0.6908,bigcompany2=0.3092
strategy1=1 strategy2=5, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=1 strategy2=6, 30	0.71	0.29, smallcompany1=0.7088,smallcompany2=0.2912, bigcompany1=0.7112,bigcompany2=0.2888
strategy1=1 strategy2=7, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=1 strategy2=8, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=1 strategy2=9, 30	0.69	0.31, smallcompany1=0.6876,smallcompany2=0.3124, bigcompany1=0.6895,bigcompany2=0.3105
strategy1=1 strategy2=10, 30	0.70	0.30, smallcompany1=0.6970,smallcompany2=0.3030, bigcompany1=0.6988,bigcompany2=0.3012
strategy1=1 strategy2=11, 30	0.72	0.28, smallcompany1=0.7160,smallcompany2=0.2840, bigcompany1=0.7150,bigcompany2=0.2850
strategy1=1 strategy2=12, 30	0.70	0.30, smallcompany1=0.7027,smallcompany2=0.2973, bigcompany1=0.6964,bigcompany2=0.3036
strategy1=1 strategy2=13, 30	0.72	0.28, smallcompany1=0.7173,smallcompany2=0.2827, bigcompany1=0.7109,bigcompany2=0.2891
strategy1=1 strategy2=14, 30	0.71	0.29, smallcompany1=0.7129,smallcompany2=0.2871, bigcompany1=0.7059,bigcompany2=0.2941
strategy1=1 strategy2=15, 30	0.97	0.03, smallcompany1=0.9735,smallcompany2=0.0265, bigcompany1=0.9715,bigcompany2=0.0285
strategy1=1 strategy2=16, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=1 strategy2=17, 30	0.99	0.01, smallcompany1=0.9915,smallcompany2=0.0085, bigcompany1=0.9906,bigcompany2=0.0094
strategy1=2 strategy2=0, 30	0.81	0.19, smallcompany1=0.7991,smallcompany2=0.2009, bigcompany1=0.8291,bigcompany2=0.1709
strategy1=2 strategy2=1, 30	0.69	0.31, smallcompany1=0.6906,smallcompany2=0.3094, bigcompany1=0.6923,bigcompany2=0.3077
strategy1=2 strategy2=3, 30	0.69	0.31, smallcompany1=0.6944,smallcompany2=0.3056, bigcompany1=0.6958,bigcompany2=0.3042
strategy1=2 strategy2=4, 30	0.69	0.31, smallcompany1=0.6955,smallcompany2=0.3045, bigcompany1=0.6892,bigcompany2=0.3108
strategy1=2 strategy2=5, 30	1.00	0.00, smallcompany1=0.9998,smallcompany2=0.0002, bigcompany1=0.9994,bigcompany2=0.0006
strategy1=2 strategy2=6, 30	0.70	0.30, smallcompany1=0.7009,smallcompany2=0.2991, bigcompany1=0.6989,bigcompany2=0.3011
strategy1=2 strategy2=7, 30	0.43	0.57, smallcompany1=0.4454,smallcompany2=0.5546, bigcompany1=0.4042,bigcompany2=0.5958
strategy1=2 strategy2=8, 30	0.06	0.94, smallcompany1=0.0662,smallcompany2=0.9338, bigcompany1=0.0576,bigcompany2=0.9424
strategy1=2 strategy2=9, 30	0.70	0.30, smallcompany1=0.6988,smallcompany2=0.3012, bigcompany1=0.7023,bigcompany2=0.2977
strategy1=2 strategy2=10, 30	0.71	0.29, smallcompany1=0.7111,smallcompany2=0.2889, bigcompany1=0.7078,bigcompany2=0.2922
strategy1=2 strategy2=11, 30	0.70	0.30, smallcompany1=0.6959,smallcompany2=0.3041, bigcompany1=0.6931,bigcompany2=0.3069
strategy1=2 strategy2=12, 30	0.70	0.30, smallcompany1=0.7013,smallcompany2=0.2987, bigcompany1=0.7010,bigcompany2=0.2990
strategy1=2 strategy2=13, 30	0.69	0.31, smallcompany1=0.6887,smallcompany2=0.3113, bigcompany1=0.6913,bigcompany2=0.3087
strategy1=2 strategy2=14, 30	0.71	0.29, smallcompany1=0.7054,smallcompany2=0.2946, bigcompany1=0.7122,bigcompany2=0.2878
strategy1=2 strategy2=15, 30	0.00	1.00, smallcompany1=0.0000,smallcompany2=1.0000, bigcompany1=0.0000,bigcompany2=1.0000
strategy1=2 strategy2=16, 30	0.00	1.00, smallcompany1=0.0000,smallcompany2=1.0000, bigcompany1=0.0000,bigcompany2=1.0000
strategy1=2 strategy2=17, 30	0.00	1.00, smallcompany1=0.0000,smallcompany2=1.0000, bigcompany1=0.0000,bigcompany2=1.0000
strategy1=3 strategy2=0, 30	1.00	0.00, smallcompany1=1.0000,smallcompany2=0.0000, bigcompany1=1.0000,bigcompany2=0.0000
strategy1=3 strategy2=1, 30	0.69	0.31, smallcompany1=0.6884,smallcompany2=0.3116, bigcompany1=0.6846,bigcompany2=0.3154
strategy1=3 strategy2=2, 30	0.70	0.30, smallcompany1=0.6975,smallcompany2=0.3025, bigcompany1=0.6918,bigcompany2=0.3082
