generation=100, rounds=1
turn=1,generation=68,strategy0=0.3542,strategy1=0.6458,
turn=1,generation=69,strategy0=0.3545,strategy1=0.6455,
turn=1,generation=70,strategy0=0.3557,strategy1=0.6443,
turn=1,generation=71,strategy0=0.3557,strategy1=0.6443,
turn=1,generation=72,strategy0=0.3553,strategy1=0.6447,
turn=1,generation=73,strategy0=0.3525,strategy1=0.6475,
turn=1,generation=74,strategy0=0.3617,strategy1=0.6383,
turn=1,generation=75,strategy0=0.3517,strategy1=0.6483,
turn=1,generation=76,strategy0=0.3598,strategy1=0.6402,
turn=1,generation=77,strategy0=0.3552,strategy1=0.6448,
turn=1,generation=78,strategy0=0.3553,strategy1=0.6447,
turn=1,generation=79,strategy0=0.3559,strategy1=0.6441,
turn=1,generation=80,strategy0=0.3575,strategy1=0.6425,
turn=1,generation=81,strategy0=0.3522,strategy1=0.6478,
turn=1,generation=82,strategy0=0.3590,strategy1=0.6410,
turn=1,generation=83,strategy0=0.3572,strategy1=0.6428,
turn=1,generation=84,strategy0=0.3546,strategy1=0.6454,
turn=1,generation=85,strategy0=0.3550,strategy1=0.6450,
turn=1,generation=86,strategy0=0.3556,strategy1=0.6444,
turn=1,generation=87,strategy0=0.3560,strategy1=0.6440,
turn=1,generation=88,strategy0=0.3551,strategy1=0.6449,
turn=1,generation=89,strategy0=0.3556,strategy1=0.6444,
turn=1,generation=90,strategy0=0.3534,strategy1=0.6466,
turn=1,generation=91,strategy0=0.3550,strategy1=0.6450,
turn=1,generation=92,strategy0=0.3534,strategy1=0.6466,
turn=1,generation=93,strategy0=0.3568,strategy1=0.6432,
turn=1,generation=94,strategy0=0.3516,strategy1=0.6484,
turn=1,generation=95,strategy0=0.3557,strategy1=0.6443,
turn=1,generation=96,strategy0=0.3554,strategy1=0.6446,
turn=1,generation=97,strategy0=0.3552,strategy1=0.6448,
turn=1,generation=98,strategy0=0.3552,strategy1=0.6448,
turn=1,generation=99,strategy0=0.3583,strategy1=0.6417,


turn=2,generation=0,strategy0=0.6980,strategy1=0.3020,
turn=2,generation=1,strategy0=0.1804,strategy1=0.8196,
turn=2,generation=2,strategy0=0.5586,strategy1=0.4414,
turn=2,generation=3,strategy0=0.2664,strategy1=0.7336,
turn=2,generation=4,strategy0=0.4895,strategy1=0.5105,
turn=2,generation=5,strategy0=0.3010,strategy1=0.6990,
turn=2,generation=6,strategy0=0.4569,strategy1=0.5431,
turn=2,generation=7,strategy0=0.3156,strategy1=0.6844,
turn=2,generation=8,strategy0=0.4406,strategy1=0.5594,
turn=2,generation=9,strategy0=0.3223,strategy1=0.6777,
turn=2,generation=10,strategy0=0.4329,strategy1=0.5671,
turn=2,generation=11,strategy0=0.3304,strategy1=0.6696,
turn=2,generation=12,strategy0=0.4192,strategy1=0.5808,
turn=2,generation=13,strategy0=0.3355,strategy1=0.6645,
turn=2,generation=14,strategy0=0.4100,strategy1=0.5900,
turn=2,generation=15,strategy0=0.3410,strategy1=0.6590,
turn=2,generation=16,strategy0=0.4005,strategy1=0.5995,
turn=2,generation=17,strategy0=0.3434,strategy1=0.6566,
turn=2,generation=18,strategy0=0.3935,strategy1=0.6065,
turn=2,generation=19,strategy0=0.3477,strategy1=0.6523,
turn=2,generation=20,strategy0=0.3863,strategy1=0.6137,
turn=2,generation=21,strategy0=0.3520,strategy1=0.6480,
turn=2,generation=22,strategy0=0.3760,strategy1=0.6240,
turn=2,generation=23,strategy0=0.3516,strategy1=0.6484,
turn=2,generation=24,strategy0=0.3760,strategy1=0.6240,
turn=2,generation=25,strategy0=0.3561,strategy1=0.6439,
turn=2,generation=26,strategy0=0.3707,strategy1=0.6293,
turn=2,generation=27,strategy0=0.3586,strategy1=0.6414,
turn=2,generation=28,strategy0=0.3647,strategy1=0.6353,
turn=2,generation=29,strategy0=0.3609,strategy1=0.6391,
turn=2,generation=30,strategy0=0.3641,strategy1=0.6359,
turn=2,generation=31,strategy0=0.3582,strategy1=0.6418,
turn=2,generation=32,strategy0=0.3606,strategy1=0.6394,
turn=2,generation=33,strategy0=0.3588,strategy1=0.6412,
turn=2,generation=34,strategy0=0.3607,strategy1=0.6393,
turn=2,generation=35,strategy0=0.3566,strategy1=0.6434,
turn=2,generation=36,strategy0=0.3586,strategy1=0.6414,
turn=2,generation=37,strategy0=0.3585,strategy1=0.6415,
turn=2,generation=38,strategy0=0.3614,strategy1=0.6386,
turn=2,generation=39,strategy0=0.3562,strategy1=0.6438,
turn=2,generation=40,strategy0=0.3611,strategy1=0.6389,
turn=2,generation=41,strategy0=0.3562,strategy1=0.6438,
turn=2,generation=42,strategy0=0.3621,strategy1=0.6379,
turn=2,generation=43,strategy0=0.3540,strategy1=0.6460,
turn=2,generation=44,strategy0=0.3593,strategy1=0.6407,
turn=2,generation=45,strategy0=0.3557,strategy1=0.6443,
turn=2,generation=46,strategy0=0.3565,strategy1=0.6435,
turn=2,generation=47,strategy0=0.3583,strategy1=0.6417,
turn=2,generation=48,strategy0=0.3550,strategy1=0.6450,
turn=2,generation=49,strategy0=0.3592,strategy1=0.6408,
turn=2,generation=50,strategy0=0.3540,strategy1=0.6460,
turn=2,generation=51,strategy0=0.3603,strategy1=0.6397,
turn=2,generation=52,strategy0=0.3517,strategy1=0.6483,
turn=2,generation=53,strategy0=0.3596,strategy1=0.6404,
turn=2,generation=54,strategy0=0.3540,strategy1=0.6460,
turn=2,generation=55,strategy0=0.3600,strategy1=0.6400,
turn=2,generation=56,strategy0=0.3534,strategy1=0.6466,
turn=2,generation=57,strategy0=0.3608,strategy1=0.6392,
turn=2,generation=58,strategy0=0.3575,strategy1=0.6425,
turn=2,generation=59,strategy0=0.3557,strategy1=0.6443,
turn=2,generation=60,strategy0=0.3561,strategy1=0.6439,
turn=2,generation=61,strategy0=0.3572,strategy1=0.6428,
turn=2,generation=62,strategy0=0.3553,strategy1=0.6447,
turn=2,generation=63,strategy0=0.3570,strategy1=0.6430,
turn=2,generation=64,strategy0=0.3551,strategy1=0.6449,
turn=2,generation=65,strategy0=0.3548,strategy1=0.6452,
turn=2,generation=66,strategy0=0.3554,strategy1=0.6446,
turn=2,generation=67,strategy0=0.3585,strategy1=0.6415,
turn=2,generation=68,strategy0=0.3565,strategy1=0.6435,
turn=2,generation=69,strategy0=0.3583,strategy1=0.6417,
turn=2,generation=70,strategy0=0.3534,strategy1=0.6466,
turn=2,generation=71,strategy0=0.3582,strategy1=0.6418,
turn=2,generation=72,strategy0=0.3541,strategy1=0.6459,
turn=2,generation=73,strategy0=0.3588,strategy1=0.6412,
turn=2,generation=74,strategy0=0.3557,strategy1=0.6443,
turn=2,generation=75,strategy0=0.3567,strategy1=0.6433,
turn=2,generation=76,strategy0=0.3562,strategy1=0.6438,
turn=2,generation=77,strategy0=0.3564,strategy1=0.6436,
turn=2,generation=78,strategy0=0.3569,strategy1=0.6431,
turn=2,generation=79,strategy0=0.3547,strategy1=0.6453,
turn=2,generation=80,strategy0=0.3550,strategy1=0.6450,
turn=2,generation=81,strategy0=0.3548,strategy1=0.6452,
turn=2,generation=82,strategy0=0.3578,strategy1=0.6422,
turn=2,generation=83,strategy0=0.3523,strategy1=0.6477,
turn=2,generation=84,strategy0=0.3570,strategy1=0.6430,
turn=2,generation=85,strategy0=0.3543,strategy1=0.6457,
turn=2,generation=86,strategy0=0.3540,strategy1=0.6460,
turn=2,generation=87,strategy0=0.3564,strategy1=0.6436,
turn=2,generation=88,strategy0=0.3557,strategy1=0.6443,
turn=2,generation=89,strategy0=0.3528,strategy1=0.6472,
turn=2,generation=90,strategy0=0.3569,strategy1=0.6431,
turn=2,generation=91,strategy0=0.3530,strategy1=0.6470,
turn=2,generation=92,strategy0=0.3558,strategy1=0.6442,
turn=2,generation=93,strategy0=0.3545,strategy1=0.6455,
turn=2,generation=94,strategy0=0.3570,strategy1=0.6430,
turn=2,generation=95,strategy0=0.3527,strategy1=0.6473,
turn=2,generation=96,strategy0=0.3580,strategy1=0.6420,
turn=2,generation=97,strategy0=0.3568,strategy1=0.6432,
turn=2,generation=98,strategy0=0.3552,strategy1=0.6448,
turn=2,generation=99,strategy0=0.3558,strategy1=0.6442,


turn=3,generation=0,strategy0=0.7022,strategy1=0.2978,
turn=3,generation=1,strategy0=0.1799,strategy1=0.8201,
turn=3,generation=2,strategy0=0.5579,strategy1=0.4421,
turn=3,generation=3,strategy0=0.2662,strategy1=0.7338,
turn=3,generation=4,strategy0=0.4876,strategy1=0.5124,
turn=3,generation=5,strategy0=0.3070,strategy1=0.6930,
turn=3,generation=6,strategy0=0.4543,strategy1=0.5457,
turn=3,generation=7,strategy0=0.3195,strategy1=0.6805,
turn=3,generation=8,strategy0=0.4402,strategy1=0.5598,
turn=3,generation=9,strategy0=0.3299,strategy1=0.6701,
turn=3,generation=10,strategy0=0.4247,strategy1=0.5753,
turn=3,generation=11,strategy0=0.3379,strategy1=0.6621,
turn=3,generation=12,strategy0=0.4160,strategy1=0.5840,
turn=3,generation=13,strategy0=0.3396,strategy1=0.6604,
turn=3,generation=14,strategy0=0.4054,strategy1=0.5946,
turn=3,generation=15,strategy0=0.3456,strategy1=0.6544,
turn=3,generation=16,strategy0=0.3973,strategy1=0.6027,
turn=3,generation=17,strategy0=0.3543,strategy1=0.6457,
turn=3,generation=18,strategy0=0.3894,strategy1=0.6106,
turn=3,generation=19,strategy0=0.3561,strategy1=0.6439,
turn=3,generation=20,strategy0=0.3812,strategy1=0.6188,
turn=3,generation=21,strategy0=0.3620,strategy1=0.6380,
turn=3,generation=22,strategy0=0.3754,strategy1=0.6246,
turn=3,generation=23,strategy0=0.3648,strategy1=0.6352,
turn=3,generation=24,strategy0=0.3696,strategy1=0.6304,
turn=3,generation=25,strategy0=0.3626,strategy1=0.6374,
turn=3,generation=26,strategy0=0.3689,strategy1=0.6311,
turn=3,generation=27,strategy0=0.3641,strategy1=0.6359,
turn=3,generation=28,strategy0=0.3649,strategy1=0.6351,
turn=3,generation=29,strategy0=0.3671,strategy1=0.6329,
turn=3,generation=30,strategy0=0.3644,strategy1=0.6356,
turn=3,generation=31,strategy0=0.3634,strategy1=0.6366,
turn=3,generation=32,strategy0=0.3641,strategy1=0.6359,
turn=3,generation=33,strategy0=0.3620,strategy1=0.6380,
turn=3,generation=34,strategy0=0.3627,strategy1=0.6373,
turn=3,generation=35,strategy0=0.3615,strategy1=0.6385,
turn=3,generation=36,strategy0=0.3646,strategy1=0.6354,
turn=3,generation=37,strategy0=0.3586,strategy1=0.6414,
turn=3,generation=38,strategy0=0.3640,strategy1=0.6360,
turn=3,generation=39,strategy0=0.3613,strategy1=0.6387,
turn=3,generation=40,strategy0=0.3620,strategy1=0.6380,
turn=3,generation=41,strategy0=0.3601,strategy1=0.6399,
turn=3,generation=42,strategy0=0.3640,strategy1=0.6360,
turn=3,generation=43,strategy0=0.3598,strategy1=0.6402,
turn=3,generation=44,strategy0=0.3602,strategy1=0.6398,
turn=3,generation=45,strategy0=0.3617,strategy1=0.6383,
turn=3,generation=46,strategy0=0.3573,strategy1=0.6427,
turn=3,generation=47,strategy0=0.3612,strategy1=0.6388,
turn=3,generation=48,strategy0=0.3596,strategy1=0.6404,
turn=3,generation=49,strategy0=0.3615,strategy1=0.6385,
turn=3,generation=50,strategy0=0.3575,strategy1=0.6425,
turn=3,generation=51,strategy0=0.3606,strategy1=0.6394,
turn=3,generation=52,strategy0=0.3565,strategy1=0.6435,
turn=3,generation=53,strategy0=0.3610,strategy1=0.6390,
turn=3,generation=54,strategy0=0.3581,strategy1=0.6419,
turn=3,generation=55,strategy0=0.3592,strategy1=0.6408,
turn=3,generation=56,strategy0=0.3588,strategy1=0.6412,
turn=3,generation=57,strategy0=0.3579,strategy1=0.6421,
turn=3,generation=58,strategy0=0.3547,strategy1=0.6453,
turn=3,generation=59,strategy0=0.3588,strategy1=0.6412,
turn=3,generation=60,strategy0=0.3579,strategy1=0.6421,
turn=3,generation=61,strategy0=0.3570,strategy1=0.6430,
turn=3,generation=62,strategy0=0.3563,strategy1=0.6437,
turn=3,generation=63,strategy0=0.3579,strategy1=0.6421,
turn=3,generation=64,strategy0=0.3554,strategy1=0.6446,
turn=3,generation=65,strategy0=0.3554,strategy1=0.6446,
turn=3,generation=66,strategy0=0.3565,strategy1=0.6435,
turn=3,generation=67,strategy0=0.3561,strategy1=0.6439,
turn=3,generation=68,strategy0=0.3566,strategy1=0.6434,
turn=3,generation=69,strategy0=0.3572,strategy1=0.6428,
turn=3,generation=70,strategy0=0.3538,strategy1=0.6462,
turn=3,generation=71,strategy0=0.3575,strategy1=0.6425,
turn=3,generation=72,strategy0=0.3560,strategy1=0.6440,
turn=3,generation=73,strategy0=0.3594,strategy1=0.6406,
turn=3,generation=74,strategy0=0.3553,strategy1=0.6447,
turn=3,generation=75,strategy0=0.3569,strategy1=0.6431,
turn=3,generation=76,strategy0=0.3595,strategy1=0.6405,
turn=3,generation=77,strategy0=0.3536,strategy1=0.6464,
turn=3,generation=78,strategy0=0.3589,strategy1=0.6411,
turn=3,generation=79,strategy0=0.3547,strategy1=0.6453,
turn=3,generation=80,strategy0=0.3573,strategy1=0.6427,
turn=3,generation=81,strategy0=0.3573,strategy1=0.6427,
turn=3,generation=82,strategy0=0.3535,strategy1=0.6465,
turn=3,generation=83,strategy0=0.3572,strategy1=0.6428,
turn=3,generation=84,strategy0=0.3529,strategy1=0.6471,
turn=3,generation=85,strategy0=0.3554,strategy1=0.6446,
turn=3,generation=86,strategy0=0.3542,strategy1=0.6458,
turn=3,generation=87,strategy0=0.3576,strategy1=0.6424,
turn=3,generation=88,strategy0=0.3536,strategy1=0.6464,
turn=3,generation=89,strategy0=0.3550,strategy1=0.6450,
turn=3,generation=90,strategy0=0.3578,strategy1=0.6422,
turn=3,generation=91,strategy0=0.3536,strategy1=0.6464,
turn=3,generation=92,strategy0=0.3567,strategy1=0.6433,
turn=3,generation=93,strategy0=0.3545,strategy1=0.6455,
turn=3,generation=94,strategy0=0.3572,strategy1=0.6428,
turn=3,generation=95,strategy0=0.3559,strategy1=0.6441,
turn=3,generation=96,strategy0=0.3555,strategy1=0.6445,
turn=3,generation=97,strategy0=0.3521,strategy1=0.6479,
turn=3,generation=98,strategy0=0.3568,strategy1=0.6432,
turn=3,generation=99,strategy0=0.3523,strategy1=0.6477,


turn=4,generation=0,strategy0=0.7032,strategy1=0.2968,
turn=4,generation=1,strategy0=0.1778,strategy1=0.8222,
turn=4,generation=2,strategy0=0.5612,strategy1=0.4388,
turn=4,generation=3,strategy0=0.2669,strategy1=0.7331,
turn=4,generation=4,strategy0=0.4898,strategy1=0.5102,
turn=4,generation=5,strategy0=0.3041,strategy1=0.6959,
turn=4,generation=6,strategy0=0.4553,strategy1=0.5447,
turn=4,generation=7,strategy0=0.3190,strategy1=0.6810,
turn=4,generation=8,strategy0=0.4381,strategy1=0.5619,
turn=4,generation=9,strategy0=0.3311,strategy1=0.6689,
turn=4,generation=10,strategy0=0.4209,strategy1=0.5791,
turn=4,generation=11,strategy0=0.3376,strategy1=0.6624,
turn=4,generation=12,strategy0=0.4115,strategy1=0.5885,
turn=4,generation=13,strategy0=0.3434,strategy1=0.6566,
turn=4,generation=14,strategy0=0.4009,strategy1=0.5991,
turn=4,generation=15,strategy0=0.3503,strategy1=0.6497,
turn=4,generation=16,strategy0=0.3922,strategy1=0.6078,
turn=4,generation=17,strategy0=0.3531,strategy1=0.6469,
turn=4,generation=18,strategy0=0.3854,strategy1=0.6146,
turn=4,generation=19,strategy0=0.3527,strategy1=0.6473,
turn=4,generation=20,strategy0=0.3811,strategy1=0.6189,
turn=4,generation=21,strategy0=0.3600,strategy1=0.6400,
turn=4,generation=22,strategy0=0.3695,strategy1=0.6305,
turn=4,generation=23,strategy0=0.3628,strategy1=0.6372,
turn=4,generation=24,strategy0=0.3687,strategy1=0.6313,
turn=4,generation=25,strategy0=0.3585,strategy1=0.6415,
turn=4,generation=26,strategy0=0.3676,strategy1=0.6324,
turn=4,generation=27,strategy0=0.3592,strategy1=0.6408,
turn=4,generation=28,strategy0=0.3651,strategy1=0.6349,
turn=4,generation=29,strategy0=0.3587,strategy1=0.6413,
turn=4,generation=30,strategy0=0.3642,strategy1=0.6358,
turn=4,generation=31,strategy0=0.3580,strategy1=0.6420,
turn=4,generation=32,strategy0=0.3667,strategy1=0.6333,
turn=4,generation=33,strategy0=0.3569,strategy1=0.6431,
turn=4,generation=34,strategy0=0.3644,strategy1=0.6356,
turn=4,generation=35,strategy0=0.3605,strategy1=0.6395,
turn=4,generation=36,strategy0=0.3594,strategy1=0.6406,
turn=4,generation=37,strategy0=0.3614,strategy1=0.6386,
turn=4,generation=38,strategy0=0.3608,strategy1=0.6392,
turn=4,generation=39,strategy0=0.3633,strategy1=0.6367,
turn=4,generation=40,strategy0=0.3603,strategy1=0.6397,
turn=4,generation=41,strategy0=0.3601,strategy1=0.6399,
turn=4,generation=42,strategy0=0.3589,strategy1=0.6411,
turn=4,generation=43,strategy0=0.3556,strategy1=0.6444,
turn=4,generation=44,strategy0=0.3623,strategy1=0.6377,
turn=4,generation=45,strategy0=0.3568,strategy1=0.6432,
turn=4,generation=46,strategy0=0.3579,strategy1=0.6421,
turn=4,generation=47,strategy0=0.3615,strategy1=0.6385,
turn=4,generation=48,strategy0=0.3549,strategy1=0.6451,
turn=4,generation=49,strategy0=0.3618,strategy1=0.6382,
